PS	GeneID
4	evm.model.fragScaff_scaffold_907.35
4	evm.model.fragScaff_scaffold_907.5
4	evm.model.fragScaff_scaffold_909.6
4	evm.model.fragScaff_scaffold_910.13
4	evm.model.fragScaff_scaffold_910.7
4	evm.model.fragScaff_scaffold_910.8
4	evm.model.fragScaff_scaffold_913.15
4	evm.model.fragScaff_scaffold_913.3
5	evm.model.fragScaff_scaffold_905.3
5	evm.model.fragScaff_scaffold_907.9
6	evm.model.fragScaff_scaffold_907.48
6	evm.model.fragScaff_scaffold_907.7
6	evm.model.fragScaff_scaffold_910.1
6	evm.model.fragScaff_scaffold_910.18
6	evm.model.fragScaff_scaffold_912.3
6	evm.model.fragScaff_scaffold_913.2
6	evm.model.fragScaff_scaffold_914.20
7	evm.model.fragScaff_scaffold_914.6
10	evm.model.fragScaff_scaffold_920.11
17	evm.model.fragScaff_scaffold_915.50
17	evm.model.fragScaff_scaffold_915.68
17	evm.model.fragScaff_scaffold_918.6
17	evm.model.fragScaff_scaffold_919.3
17	evm.model.fragScaff_scaffold_920.4
17	evm.model.fragScaff_scaffold_924.9
17	evm.model.fragScaff_scaffold_928.3
1	evm.model.fragScaff_scaffold_915.16
1	evm.model.fragScaff_scaffold_915.17
1	evm.model.fragScaff_scaffold_915.19
1	evm.model.fragScaff_scaffold_915.20
1	evm.model.fragScaff_scaffold_915.24
1	evm.model.fragScaff_scaffold_915.25
1	evm.model.fragScaff_scaffold_915.30
1	evm.model.fragScaff_scaffold_915.33
1	evm.model.fragScaff_scaffold_915.34
1	evm.model.fragScaff_scaffold_915.38
1	evm.model.fragScaff_scaffold_915.41
1	evm.model.fragScaff_scaffold_915.43
1	evm.model.fragScaff_scaffold_915.51
1	evm.model.fragScaff_scaffold_915.53
1	evm.model.fragScaff_scaffold_915.55
1	evm.model.fragScaff_scaffold_915.58
1	evm.model.fragScaff_scaffold_915.59
1	evm.model.fragScaff_scaffold_915.67
1	evm.model.fragScaff_scaffold_915.69
1	evm.model.fragScaff_scaffold_915.73
1	evm.model.fragScaff_scaffold_915.76
1	evm.model.fragScaff_scaffold_916.1
1	evm.model.fragScaff_scaffold_916.3
1	evm.model.fragScaff_scaffold_916.5
1	evm.model.fragScaff_scaffold_917.2
1	evm.model.fragScaff_scaffold_917.4
1	evm.model.fragScaff_scaffold_918.4
1	evm.model.fragScaff_scaffold_918.5
1	evm.model.fragScaff_scaffold_919.1
1	evm.model.fragScaff_scaffold_919.11
1	evm.model.fragScaff_scaffold_919.5
1	evm.model.fragScaff_scaffold_919.6
1	evm.model.fragScaff_scaffold_920.10
1	evm.model.fragScaff_scaffold_920.12
1	evm.model.fragScaff_scaffold_920.13
1	evm.model.fragScaff_scaffold_920.7
1	evm.model.fragScaff_scaffold_924.1
1	evm.model.fragScaff_scaffold_924.10
1	evm.model.fragScaff_scaffold_924.13
1	evm.model.fragScaff_scaffold_924.2
1	evm.model.fragScaff_scaffold_924.6
1	evm.model.fragScaff_scaffold_928.4
24	evm.model.fragScaff_scaffold_915.27
24	evm.model.fragScaff_scaffold_915.63
24	evm.model.fragScaff_scaffold_916.6
24	evm.model.fragScaff_scaffold_916.7
24	evm.model.fragScaff_scaffold_919.4
24	evm.model.fragScaff_scaffold_920.14
24	evm.model.fragScaff_scaffold_924.4
24	evm.model.fragScaff_scaffold_924.7
2	evm.model.fragScaff_scaffold_915.10
2	evm.model.fragScaff_scaffold_915.13
2	evm.model.fragScaff_scaffold_915.15
2	evm.model.fragScaff_scaffold_915.18
2	evm.model.fragScaff_scaffold_915.21
2	evm.model.fragScaff_scaffold_915.26
2	evm.model.fragScaff_scaffold_915.28
2	evm.model.fragScaff_scaffold_915.29
2	evm.model.fragScaff_scaffold_915.32
2	evm.model.fragScaff_scaffold_915.37
2	evm.model.fragScaff_scaffold_915.46
2	evm.model.fragScaff_scaffold_915.47
2	evm.model.fragScaff_scaffold_915.48
2	evm.model.fragScaff_scaffold_915.49
2	evm.model.fragScaff_scaffold_915.52
2	evm.model.fragScaff_scaffold_915.60
2	evm.model.fragScaff_scaffold_915.61
2	evm.model.fragScaff_scaffold_915.62
2	evm.model.fragScaff_scaffold_915.66
2	evm.model.fragScaff_scaffold_915.72
2	evm.model.fragScaff_scaffold_915.75
2	evm.model.fragScaff_scaffold_915.77
2	evm.model.fragScaff_scaffold_916.2
2	evm.model.fragScaff_scaffold_916.4
2	evm.model.fragScaff_scaffold_917.3
2	evm.model.fragScaff_scaffold_917.5
2	evm.model.fragScaff_scaffold_918.2
2	evm.model.fragScaff_scaffold_919.10
2	evm.model.fragScaff_scaffold_919.12
2	evm.model.fragScaff_scaffold_919.2
2	evm.model.fragScaff_scaffold_919.7
2	evm.model.fragScaff_scaffold_919.8
2	evm.model.fragScaff_scaffold_919.9
2	evm.model.fragScaff_scaffold_920.6
2	evm.model.fragScaff_scaffold_920.8
2	evm.model.fragScaff_scaffold_924.3
2	evm.model.fragScaff_scaffold_924.5
2	evm.model.fragScaff_scaffold_924.8
3	evm.model.fragScaff_scaffold_915.40
3	evm.model.fragScaff_scaffold_917.1
4	evm.model.fragScaff_scaffold_915.31
4	evm.model.fragScaff_scaffold_915.36
4	evm.model.fragScaff_scaffold_915.56
4	evm.model.fragScaff_scaffold_915.64
4	evm.model.fragScaff_scaffold_918.1
4	evm.model.fragScaff_scaffold_920.1
4	evm.model.fragScaff_scaffold_920.5
5	evm.model.fragScaff_scaffold_915.14
5	evm.model.fragScaff_scaffold_915.44
5	evm.model.fragScaff_scaffold_915.45
5	evm.model.fragScaff_scaffold_915.57
5	evm.model.fragScaff_scaffold_915.71
6	evm.model.fragScaff_scaffold_915.11
6	evm.model.fragScaff_scaffold_915.12
6	evm.model.fragScaff_scaffold_915.22
6	evm.model.fragScaff_scaffold_915.23
6	evm.model.fragScaff_scaffold_915.35
6	evm.model.fragScaff_scaffold_915.70
6	evm.model.fragScaff_scaffold_916.8
6	evm.model.fragScaff_scaffold_920.3
6	evm.model.fragScaff_scaffold_920.9
6	evm.model.fragScaff_scaffold_924.11
6	evm.model.fragScaff_scaffold_924.12
6	evm.model.fragScaff_scaffold_928.1
6	evm.model.fragScaff_scaffold_928.2
7	evm.model.fragScaff_scaffold_915.65
8	evm.model.fragScaff_scaffold_920.15
10	evm.model.fragScaff_scaffold_934.23
10	evm.model.fragScaff_scaffold_935.1
10	evm.model.fragScaff_scaffold_935.20
10	evm.model.fragScaff_scaffold_935.21
12	evm.model.fragScaff_scaffold_934.19
12	evm.model.fragScaff_scaffold_934.2
12	evm.model.fragScaff_scaffold_934.20
12	evm.model.fragScaff_scaffold_934.21
12	evm.model.fragScaff_scaffold_934.26
12	evm.model.fragScaff_scaffold_934.4
12	evm.model.fragScaff_scaffold_934.5
12	evm.model.fragScaff_scaffold_934.6
12	evm.model.fragScaff_scaffold_934.7
17	evm.model.fragScaff_scaffold_93.2
17	evm.model.fragScaff_scaffold_93.51
17	evm.model.fragScaff_scaffold_935.14
17	evm.model.fragScaff_scaffold_935.19
17	evm.model.fragScaff_scaffold_935.27
17	evm.model.fragScaff_scaffold_935.41
17	evm.model.fragScaff_scaffold_935.69
17	evm.model.fragScaff_scaffold_935.71
1	evm.model.fragScaff_scaffold_928.11
1	evm.model.fragScaff_scaffold_928.12
1	evm.model.fragScaff_scaffold_930.3
1	evm.model.fragScaff_scaffold_93.1
1	evm.model.fragScaff_scaffold_93.17
1	evm.model.fragScaff_scaffold_93.20
1	evm.model.fragScaff_scaffold_93.21
1	evm.model.fragScaff_scaffold_93.23
1	evm.model.fragScaff_scaffold_93.25
1	evm.model.fragScaff_scaffold_93.3
1	evm.model.fragScaff_scaffold_93.37
1	evm.model.fragScaff_scaffold_93.39
1	evm.model.fragScaff_scaffold_93.40
1	evm.model.fragScaff_scaffold_934.11
1	evm.model.fragScaff_scaffold_934.15
1	evm.model.fragScaff_scaffold_934.27
1	evm.model.fragScaff_scaffold_934.30
1	evm.model.fragScaff_scaffold_934.32
1	evm.model.fragScaff_scaffold_93.44
1	evm.model.fragScaff_scaffold_93.45
1	evm.model.fragScaff_scaffold_93.49
1	evm.model.fragScaff_scaffold_93.50
1	evm.model.fragScaff_scaffold_935.12
1	evm.model.fragScaff_scaffold_935.13
1	evm.model.fragScaff_scaffold_935.15
1	evm.model.fragScaff_scaffold_935.17
1	evm.model.fragScaff_scaffold_935.2
1	evm.model.fragScaff_scaffold_935.23
1	evm.model.fragScaff_scaffold_93.53
1	evm.model.fragScaff_scaffold_935.30
1	evm.model.fragScaff_scaffold_935.31
1	evm.model.fragScaff_scaffold_935.32
1	evm.model.fragScaff_scaffold_935.4
1	evm.model.fragScaff_scaffold_935.59
1	evm.model.fragScaff_scaffold_93.56
1	evm.model.fragScaff_scaffold_935.64
1	evm.model.fragScaff_scaffold_935.65
1	evm.model.fragScaff_scaffold_935.67
1	evm.model.fragScaff_scaffold_935.7
1	evm.model.fragScaff_scaffold_935.70
1	evm.model.fragScaff_scaffold_935.9
1	evm.model.fragScaff_scaffold_93.62
1	evm.model.fragScaff_scaffold_93.9
24	evm.model.fragScaff_scaffold_929.2
24	evm.model.fragScaff_scaffold_931.1
24	evm.model.fragScaff_scaffold_93.13
24	evm.model.fragScaff_scaffold_93.15
24	evm.model.fragScaff_scaffold_93.19
24	evm.model.fragScaff_scaffold_93.28
24	evm.model.fragScaff_scaffold_93.29
24	evm.model.fragScaff_scaffold_93.32
24	evm.model.fragScaff_scaffold_934.28
24	evm.model.fragScaff_scaffold_934.3
24	evm.model.fragScaff_scaffold_935.48
24	evm.model.fragScaff_scaffold_935.52
24	evm.model.fragScaff_scaffold_93.57
24	evm.model.fragScaff_scaffold_93.58
2	evm.model.fragScaff_scaffold_928.10
2	evm.model.fragScaff_scaffold_928.6
2	evm.model.fragScaff_scaffold_928.7
2	evm.model.fragScaff_scaffold_928.8
2	evm.model.fragScaff_scaffold_928.9
2	evm.model.fragScaff_scaffold_930.2
2	evm.model.fragScaff_scaffold_93.11
2	evm.model.fragScaff_scaffold_93.12
2	evm.model.fragScaff_scaffold_93.14
2	evm.model.fragScaff_scaffold_93.18
2	evm.model.fragScaff_scaffold_93.24
2	evm.model.fragScaff_scaffold_93.26
2	evm.model.fragScaff_scaffold_93.31
2	evm.model.fragScaff_scaffold_93.38
2	evm.model.fragScaff_scaffold_93.4
2	evm.model.fragScaff_scaffold_93.41
2	evm.model.fragScaff_scaffold_934.10
2	evm.model.fragScaff_scaffold_934.12
2	evm.model.fragScaff_scaffold_934.13
2	evm.model.fragScaff_scaffold_934.18
2	evm.model.fragScaff_scaffold_93.42
2	evm.model.fragScaff_scaffold_93.43
2	evm.model.fragScaff_scaffold_93.46
2	evm.model.fragScaff_scaffold_93.48
2	evm.model.fragScaff_scaffold_93.5
2	evm.model.fragScaff_scaffold_935.11
2	evm.model.fragScaff_scaffold_935.16
2	evm.model.fragScaff_scaffold_93.52
2	evm.model.fragScaff_scaffold_935.22
2	evm.model.fragScaff_scaffold_935.28
2	evm.model.fragScaff_scaffold_935.36
2	evm.model.fragScaff_scaffold_935.37
2	evm.model.fragScaff_scaffold_935.38
2	evm.model.fragScaff_scaffold_935.49
2	evm.model.fragScaff_scaffold_93.55
2	evm.model.fragScaff_scaffold_935.5
2	evm.model.fragScaff_scaffold_935.62
2	evm.model.fragScaff_scaffold_935.73
2	evm.model.fragScaff_scaffold_935.75
2	evm.model.fragScaff_scaffold_935.8
2	evm.model.fragScaff_scaffold_93.7
2	evm.model.fragScaff_scaffold_93.8
3	evm.model.fragScaff_scaffold_929.5
3	evm.model.fragScaff_scaffold_93.30
3	evm.model.fragScaff_scaffold_93.35
3	evm.model.fragScaff_scaffold_935.34
4	evm.model.fragScaff_scaffold_935.44
5	evm.model.fragScaff_scaffold_929.3
5	evm.model.fragScaff_scaffold_929.4
5	evm.model.fragScaff_scaffold_934.29
5	evm.model.fragScaff_scaffold_934.33
5	evm.model.fragScaff_scaffold_93.54
5	evm.model.fragScaff_scaffold_935.45
5	evm.model.fragScaff_scaffold_935.47
5	evm.model.fragScaff_scaffold_935.56
5	evm.model.fragScaff_scaffold_935.57
5	evm.model.fragScaff_scaffold_935.68
5	evm.model.fragScaff_scaffold_93.59
6	evm.model.fragScaff_scaffold_93.16
6	evm.model.fragScaff_scaffold_934.16
6	evm.model.fragScaff_scaffold_934.17
6	evm.model.fragScaff_scaffold_93.47
6	evm.model.fragScaff_scaffold_935.24
6	evm.model.fragScaff_scaffold_935.46
6	evm.model.fragScaff_scaffold_935.53
6	evm.model.fragScaff_scaffold_935.55
8	evm.model.fragScaff_scaffold_935.60
17	evm.model.fragScaff_scaffold_935.98
17	evm.model.fragScaff_scaffold_938.22
17	evm.model.fragScaff_scaffold_938.26
17	evm.model.fragScaff_scaffold_938.65
17	evm.model.fragScaff_scaffold_938.77
17	evm.model.fragScaff_scaffold_938.78
17	evm.model.fragScaff_scaffold_938.81
17	evm.model.fragScaff_scaffold_938.87
17	evm.model.fragScaff_scaffold_938.90
1	evm.model.fragScaff_scaffold_935.79
1	evm.model.fragScaff_scaffold_935.81
1	evm.model.fragScaff_scaffold_935.82
1	evm.model.fragScaff_scaffold_935.83
1	evm.model.fragScaff_scaffold_935.91
1	evm.model.fragScaff_scaffold_936.1
1	evm.model.fragScaff_scaffold_936.2
1	evm.model.fragScaff_scaffold_936.3
1	evm.model.fragScaff_scaffold_936.5
1	evm.model.fragScaff_scaffold_936.7
1	evm.model.fragScaff_scaffold_938.14
1	evm.model.fragScaff_scaffold_938.2
1	evm.model.fragScaff_scaffold_938.20
1	evm.model.fragScaff_scaffold_938.23
1	evm.model.fragScaff_scaffold_938.25
1	evm.model.fragScaff_scaffold_938.28
1	evm.model.fragScaff_scaffold_938.31
1	evm.model.fragScaff_scaffold_938.32
1	evm.model.fragScaff_scaffold_938.37
1	evm.model.fragScaff_scaffold_938.40
1	evm.model.fragScaff_scaffold_938.41
1	evm.model.fragScaff_scaffold_938.44
1	evm.model.fragScaff_scaffold_938.48
1	evm.model.fragScaff_scaffold_938.49
1	evm.model.fragScaff_scaffold_938.52
1	evm.model.fragScaff_scaffold_938.56
1	evm.model.fragScaff_scaffold_938.57
1	evm.model.fragScaff_scaffold_938.58
1	evm.model.fragScaff_scaffold_938.59
1	evm.model.fragScaff_scaffold_938.60
1	evm.model.fragScaff_scaffold_938.61
1	evm.model.fragScaff_scaffold_938.64
1	evm.model.fragScaff_scaffold_938.68
1	evm.model.fragScaff_scaffold_938.69
1	evm.model.fragScaff_scaffold_938.7
1	evm.model.fragScaff_scaffold_938.70
1	evm.model.fragScaff_scaffold_938.71
1	evm.model.fragScaff_scaffold_938.74
1	evm.model.fragScaff_scaffold_938.76
1	evm.model.fragScaff_scaffold_938.82
1	evm.model.fragScaff_scaffold_938.83
1	evm.model.fragScaff_scaffold_938.86
1	evm.model.fragScaff_scaffold_938.89
1	evm.model.fragScaff_scaffold_938.91
1	evm.model.fragScaff_scaffold_938.92
24	evm.model.fragScaff_scaffold_935.80
24	evm.model.fragScaff_scaffold_935.99
24	evm.model.fragScaff_scaffold_938.18
24	evm.model.fragScaff_scaffold_938.34
24	evm.model.fragScaff_scaffold_938.36
24	evm.model.fragScaff_scaffold_938.38
24	evm.model.fragScaff_scaffold_938.39
24	evm.model.fragScaff_scaffold_938.66
24	evm.model.fragScaff_scaffold_938.84
2	evm.model.fragScaff_scaffold_935.103
2	evm.model.fragScaff_scaffold_935.107
2	evm.model.fragScaff_scaffold_935.108
2	evm.model.fragScaff_scaffold_935.84
2	evm.model.fragScaff_scaffold_935.88
2	evm.model.fragScaff_scaffold_935.90
2	evm.model.fragScaff_scaffold_935.96
2	evm.model.fragScaff_scaffold_936.10
2	evm.model.fragScaff_scaffold_936.13
2	evm.model.fragScaff_scaffold_936.14
2	evm.model.fragScaff_scaffold_936.4
2	evm.model.fragScaff_scaffold_938.1
2	evm.model.fragScaff_scaffold_938.10
2	evm.model.fragScaff_scaffold_938.12
2	evm.model.fragScaff_scaffold_938.13
2	evm.model.fragScaff_scaffold_938.35
2	evm.model.fragScaff_scaffold_938.4
2	evm.model.fragScaff_scaffold_938.45
2	evm.model.fragScaff_scaffold_938.5
2	evm.model.fragScaff_scaffold_938.50
2	evm.model.fragScaff_scaffold_938.51
2	evm.model.fragScaff_scaffold_938.53
2	evm.model.fragScaff_scaffold_938.55
2	evm.model.fragScaff_scaffold_938.62
2	evm.model.fragScaff_scaffold_938.67
2	evm.model.fragScaff_scaffold_938.72
2	evm.model.fragScaff_scaffold_938.73
2	evm.model.fragScaff_scaffold_938.80
2	evm.model.fragScaff_scaffold_938.9
2	evm.model.fragScaff_scaffold_938.93
2	evm.model.fragScaff_scaffold_938.95
3	evm.model.fragScaff_scaffold_935.105
3	evm.model.fragScaff_scaffold_935.93
3	evm.model.fragScaff_scaffold_938.3
3	evm.model.fragScaff_scaffold_938.33
3	evm.model.fragScaff_scaffold_938.42
3	evm.model.fragScaff_scaffold_938.75
4	evm.model.fragScaff_scaffold_935.87
4	evm.model.fragScaff_scaffold_935.89
4	evm.model.fragScaff_scaffold_935.95
4	evm.model.fragScaff_scaffold_936.6
4	evm.model.fragScaff_scaffold_938.21
4	evm.model.fragScaff_scaffold_938.27
4	evm.model.fragScaff_scaffold_938.30
4	evm.model.fragScaff_scaffold_938.6
5	evm.model.fragScaff_scaffold_935.94
5	evm.model.fragScaff_scaffold_938.15
5	evm.model.fragScaff_scaffold_938.43
5	evm.model.fragScaff_scaffold_938.46
5	evm.model.fragScaff_scaffold_938.63
6	evm.model.fragScaff_scaffold_936.8
6	evm.model.fragScaff_scaffold_936.9
6	evm.model.fragScaff_scaffold_938.11
6	evm.model.fragScaff_scaffold_938.29
6	evm.model.fragScaff_scaffold_938.54
6	evm.model.fragScaff_scaffold_938.8
6	evm.model.fragScaff_scaffold_938.94
7	evm.model.fragScaff_scaffold_938.85
8	evm.model.fragScaff_scaffold_935.101
10	evm.model.fragScaff_scaffold_940.18
10	evm.model.fragScaff_scaffold_953.1
10	evm.model.fragScaff_scaffold_953.23
12	evm.model.fragScaff_scaffold_95.2
12	evm.model.fragScaff_scaffold_953.25
12	evm.model.fragScaff_scaffold_954.3
17	evm.model.fragScaff_scaffold_940.26
17	evm.model.fragScaff_scaffold_940.8
17	evm.model.fragScaff_scaffold_943.22
17	evm.model.fragScaff_scaffold_951.5
17	evm.model.fragScaff_scaffold_951.7
17	evm.model.fragScaff_scaffold_953.17
17	evm.model.fragScaff_scaffold_954.11
1	evm.model.fragScaff_scaffold_938.100
1	evm.model.fragScaff_scaffold_938.101
1	evm.model.fragScaff_scaffold_938.102
1	evm.model.fragScaff_scaffold_938.103
1	evm.model.fragScaff_scaffold_938.96
1	evm.model.fragScaff_scaffold_938.97
1	evm.model.fragScaff_scaffold_938.99
1	evm.model.fragScaff_scaffold_940.12
1	evm.model.fragScaff_scaffold_940.15
1	evm.model.fragScaff_scaffold_940.16
1	evm.model.fragScaff_scaffold_940.17
1	evm.model.fragScaff_scaffold_940.2
1	evm.model.fragScaff_scaffold_940.20
1	evm.model.fragScaff_scaffold_940.21
1	evm.model.fragScaff_scaffold_940.22
1	evm.model.fragScaff_scaffold_940.25
1	evm.model.fragScaff_scaffold_940.9
1	evm.model.fragScaff_scaffold_943.12
1	evm.model.fragScaff_scaffold_943.2
1	evm.model.fragScaff_scaffold_943.23
1	evm.model.fragScaff_scaffold_943.5
1	evm.model.fragScaff_scaffold_943.6
1	evm.model.fragScaff_scaffold_943.8
1	evm.model.fragScaff_scaffold_944.2
1	evm.model.fragScaff_scaffold_944.4
1	evm.model.fragScaff_scaffold_947.3
1	evm.model.fragScaff_scaffold_947.4
1	evm.model.fragScaff_scaffold_95.1
1	evm.model.fragScaff_scaffold_951.10
1	evm.model.fragScaff_scaffold_951.11
1	evm.model.fragScaff_scaffold_953.18
1	evm.model.fragScaff_scaffold_953.19
1	evm.model.fragScaff_scaffold_953.2
1	evm.model.fragScaff_scaffold_953.20
1	evm.model.fragScaff_scaffold_953.21
1	evm.model.fragScaff_scaffold_953.22
1	evm.model.fragScaff_scaffold_953.24
1	evm.model.fragScaff_scaffold_953.26
1	evm.model.fragScaff_scaffold_953.27
1	evm.model.fragScaff_scaffold_953.29
1	evm.model.fragScaff_scaffold_953.30
1	evm.model.fragScaff_scaffold_953.31
1	evm.model.fragScaff_scaffold_953.32
1	evm.model.fragScaff_scaffold_953.33
1	evm.model.fragScaff_scaffold_953.4
1	evm.model.fragScaff_scaffold_953.5
1	evm.model.fragScaff_scaffold_953.6
1	evm.model.fragScaff_scaffold_953.7
1	evm.model.fragScaff_scaffold_953.8
1	evm.model.fragScaff_scaffold_95.4
1	evm.model.fragScaff_scaffold_954.2
1	evm.model.fragScaff_scaffold_954.4
1	evm.model.fragScaff_scaffold_954.5
1	evm.model.fragScaff_scaffold_954.6
1	evm.model.fragScaff_scaffold_95.6
24	evm.model.fragScaff_scaffold_940.14
24	evm.model.fragScaff_scaffold_940.24
24	evm.model.fragScaff_scaffold_951.3
24	evm.model.fragScaff_scaffold_951.6
24	evm.model.fragScaff_scaffold_953.16
24	evm.model.fragScaff_scaffold_954.10
24	evm.model.fragScaff_scaffold_95.5
24	evm.model.fragScaff_scaffold_95.7
2	evm.model.fragScaff_scaffold_940.10
2	evm.model.fragScaff_scaffold_940.11
2	evm.model.fragScaff_scaffold_940.13
2	evm.model.fragScaff_scaffold_940.23
2	evm.model.fragScaff_scaffold_940.6
2	evm.model.fragScaff_scaffold_943.1
2	evm.model.fragScaff_scaffold_943.14
2	evm.model.fragScaff_scaffold_943.15
2	evm.model.fragScaff_scaffold_943.16
2	evm.model.fragScaff_scaffold_943.18
2	evm.model.fragScaff_scaffold_943.19
2	evm.model.fragScaff_scaffold_943.20
2	evm.model.fragScaff_scaffold_943.24
2	evm.model.fragScaff_scaffold_943.7
2	evm.model.fragScaff_scaffold_943.9
2	evm.model.fragScaff_scaffold_944.3
2	evm.model.fragScaff_scaffold_947.1
2	evm.model.fragScaff_scaffold_947.5
2	evm.model.fragScaff_scaffold_950.1
2	evm.model.fragScaff_scaffold_951.13
2	evm.model.fragScaff_scaffold_95.3
2	evm.model.fragScaff_scaffold_953.11
2	evm.model.fragScaff_scaffold_953.14
2	evm.model.fragScaff_scaffold_953.15
2	evm.model.fragScaff_scaffold_954.9
3	evm.model.fragScaff_scaffold_940.3
3	evm.model.fragScaff_scaffold_940.4
3	evm.model.fragScaff_scaffold_943.10
3	evm.model.fragScaff_scaffold_943.3
3	evm.model.fragScaff_scaffold_953.10
3	evm.model.fragScaff_scaffold_953.9
4	evm.model.fragScaff_scaffold_940.7
4	evm.model.fragScaff_scaffold_94.1
4	evm.model.fragScaff_scaffold_951.9
4	evm.model.fragScaff_scaffold_953.28
4	evm.model.fragScaff_scaffold_954.1
4	evm.model.fragScaff_scaffold_954.7
4	evm.model.fragScaff_scaffold_95.8
5	evm.model.fragScaff_scaffold_939.1
5	evm.model.fragScaff_scaffold_943.13
5	evm.model.fragScaff_scaffold_951.8
6	evm.model.fragScaff_scaffold_943.11
6	evm.model.fragScaff_scaffold_943.17
7	evm.model.fragScaff_scaffold_953.13
10	evm.model.fragScaff_scaffold_954.14
10	evm.model.fragScaff_scaffold_960.7
12	evm.model.fragScaff_scaffold_960.12
12	evm.model.fragScaff_scaffold_960.13
12	evm.model.fragScaff_scaffold_960.37
17	evm.model.fragScaff_scaffold_954.12
17	evm.model.fragScaff_scaffold_954.13
17	evm.model.fragScaff_scaffold_960.44
17	evm.model.fragScaff_scaffold_96.23
17	evm.model.fragScaff_scaffold_96.4
17	evm.model.fragScaff_scaffold_965.7
1	evm.model.fragScaff_scaffold_954.19
1	evm.model.fragScaff_scaffold_954.20
1	evm.model.fragScaff_scaffold_959.3
1	evm.model.fragScaff_scaffold_960.1
1	evm.model.fragScaff_scaffold_960.10
1	evm.model.fragScaff_scaffold_960.14
1	evm.model.fragScaff_scaffold_960.16
1	evm.model.fragScaff_scaffold_960.2
1	evm.model.fragScaff_scaffold_960.20
1	evm.model.fragScaff_scaffold_960.21
1	evm.model.fragScaff_scaffold_960.22
1	evm.model.fragScaff_scaffold_960.25
1	evm.model.fragScaff_scaffold_960.29
1	evm.model.fragScaff_scaffold_960.3
1	evm.model.fragScaff_scaffold_960.30
1	evm.model.fragScaff_scaffold_960.32
1	evm.model.fragScaff_scaffold_960.34
1	evm.model.fragScaff_scaffold_960.36
1	evm.model.fragScaff_scaffold_960.38
1	evm.model.fragScaff_scaffold_960.39
1	evm.model.fragScaff_scaffold_960.40
1	evm.model.fragScaff_scaffold_960.9
1	evm.model.fragScaff_scaffold_96.10
1	evm.model.fragScaff_scaffold_96.12
1	evm.model.fragScaff_scaffold_96.13
1	evm.model.fragScaff_scaffold_96.14
1	evm.model.fragScaff_scaffold_96.15
1	evm.model.fragScaff_scaffold_96.19
1	evm.model.fragScaff_scaffold_96.22
1	evm.model.fragScaff_scaffold_96.24
1	evm.model.fragScaff_scaffold_96.25
1	evm.model.fragScaff_scaffold_96.26
1	evm.model.fragScaff_scaffold_96.27
1	evm.model.fragScaff_scaffold_96.28
1	evm.model.fragScaff_scaffold_96.29
1	evm.model.fragScaff_scaffold_96.30
1	evm.model.fragScaff_scaffold_96.32
1	evm.model.fragScaff_scaffold_96.33
1	evm.model.fragScaff_scaffold_964.1
1	evm.model.fragScaff_scaffold_964.2
1	evm.model.fragScaff_scaffold_96.43
1	evm.model.fragScaff_scaffold_964.3
1	evm.model.fragScaff_scaffold_964.4
1	evm.model.fragScaff_scaffold_96.45
1	evm.model.fragScaff_scaffold_965.1
1	evm.model.fragScaff_scaffold_965.11
1	evm.model.fragScaff_scaffold_965.12
1	evm.model.fragScaff_scaffold_965.13
1	evm.model.fragScaff_scaffold_965.14
1	evm.model.fragScaff_scaffold_965.2
1	evm.model.fragScaff_scaffold_965.8
1	evm.model.fragScaff_scaffold_965.9
1	evm.model.fragScaff_scaffold_96.6
1	evm.model.fragScaff_scaffold_967.1
1	evm.model.fragScaff_scaffold_968.1
1	evm.model.fragScaff_scaffold_968.2
1	evm.model.fragScaff_scaffold_97.2
1	evm.model.fragScaff_scaffold_97.3
1	evm.model.fragScaff_scaffold_97.5
1	evm.model.fragScaff_scaffold_97.7
24	evm.model.fragScaff_scaffold_954.18
24	evm.model.fragScaff_scaffold_960.11
24	evm.model.fragScaff_scaffold_960.17
24	evm.model.fragScaff_scaffold_960.6
24	evm.model.fragScaff_scaffold_96.20
24	evm.model.fragScaff_scaffold_96.34
24	evm.model.fragScaff_scaffold_965.3
24	evm.model.fragScaff_scaffold_965.5
24	evm.model.fragScaff_scaffold_966.2
2	evm.model.fragScaff_scaffold_954.17
2	evm.model.fragScaff_scaffold_959.1
2	evm.model.fragScaff_scaffold_960.15
2	evm.model.fragScaff_scaffold_960.19
2	evm.model.fragScaff_scaffold_960.24
2	evm.model.fragScaff_scaffold_960.27
2	evm.model.fragScaff_scaffold_960.31
2	evm.model.fragScaff_scaffold_960.41
2	evm.model.fragScaff_scaffold_96.1
2	evm.model.fragScaff_scaffold_96.11
2	evm.model.fragScaff_scaffold_96.2
2	evm.model.fragScaff_scaffold_96.21
2	evm.model.fragScaff_scaffold_96.3
2	evm.model.fragScaff_scaffold_963.1
2	evm.model.fragScaff_scaffold_963.2
2	evm.model.fragScaff_scaffold_96.35
2	evm.model.fragScaff_scaffold_96.42
2	evm.model.fragScaff_scaffold_96.46
2	evm.model.fragScaff_scaffold_964.6
2	evm.model.fragScaff_scaffold_96.47
2	evm.model.fragScaff_scaffold_96.49
2	evm.model.fragScaff_scaffold_965.10
2	evm.model.fragScaff_scaffold_96.7
2	evm.model.fragScaff_scaffold_97.4
2	evm.model.fragScaff_scaffold_97.6
3	evm.model.fragScaff_scaffold_960.28
